Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,d5,0.56,-0.33,
2,[2],exd5,,0.51,-0.05,
3,[2],,Qxd5,0.61,-0.1,
4,[3],Nc3,,0.6,-0.01,
5,[3],,Qd6,0.66,-0.06,
6,[4],d4,,0.57,-0.09,
7,[4],,Nf6,0.53,0.04,
8,[5],Nf3,,0.57,0.04,
9,[5],,g6,0.69,-0.12,
10,[6],Nb5,,0.72,0.03,
11,[6],,Qd8,0.7,0.02,
12,[7],Bf4,,0.44,-0.26,
13,[7],,Na6,0.64,-0.2,
14,[8],c3,,0.48,-0.16,
15,[8],,c6,0.42,0.06,
16,[9],Na3,,0.38,-0.04,
19,[10],,Ncd5,0.35,0.03,
20,[11],Be5,,0.23,-0.12,
21,[11],,Bh6,0.2,0.03,
22,[12],Be2,,0.27,0.07,
23,[12],,O-O,0.19,0.08,
24,[13],O-O,,0.22,0.03,
25,[13],,Nf4,0.2,0.02,
26,[14],Re1,,0.17,-0.03,
27,[14],,Nxe2+,0.34,-0.17,
28,[15],Qxe2,,0.28,-0.06,
29,[15],,Be6,0.36,-0.08,
30,[16],Nc4,,0.35,-0.01,
31,[16],,Re8,0.33,0.02,
32,[17],Ne3,,0.24,-0.09,
33,[17],,Qb6,0.37,-0.13,
34,[18],c4,,0.46,0.09,
35,[18],,a5,0.42,0.04,
36,[19],Rad1,,0.46,0.04,
37,[19],,Bg7,0.53,-0.07,
38,[20],Qc2,,0.46,-0.07,
39,[20],,a4,0.4,0.06,
40,[21],Ng5,,0.35,-0.05,
45,[23],,Bf5,0.32,0.03,
