Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,e5,0.27,-0.04,
2,[2],Nf3,,0.27,0.0,
5,[3],,a6,0.41,-0.14,
6,[4],Ba4,,0.06,-0.35,
7,[4],,Nf6,0.09,-0.03,
8,[5],O-O,,0.12,0.03,
9,[5],,Be7,0.12,0.0,
10,[6],d3,,0.0,-0.12,
11,[6],,b5,0.06,-0.06,
12,[7],Bb3,,0.12,0.06,
13,[7],,d6,0.1,0.02,
14,[8],a3,,0.08,-0.02,
15,[8],,O-O,0.0,0.08,
16,[9],Nc3,,0.05,0.05,
17,[9],,Bg4,-0.07,0.12,
18,[10],Be3,,-0.03,0.04,
19,[10],,Qd7,0.27,-0.3,
20,[11],Nd5,,0.2,-0.07,
21,[11],,Rab8,0.3,-0.1,
22,[12],h3,,0.18,-0.12,
23,[12],,Nxd5,0.25,-0.07,
24,[13],Bxd5,,0.21,-0.04,
25,[13],,Be6,0.23,-0.02,
